Date_Time,Rain,Temp,Solar,kWh_input,kWh_target
2/1/2019 1:00,0,10.8,0,8.29E+00,0.00E+00
2/1/2019 2:00,0,10.6,0,1.06E+01,0.00E+00
2/1/2019 3:00,0,10.1,0,1.47E+01,0.00E+00
2/1/2019 4:00,0,10,0,1.40E+01,0.00E+00
2/1/2019 5:00,0,9.2,0,7.13E+00,0.00E+00
2/1/2019 6:00,0,9.6,15.91,3.00E+00,0.00E+00
2/1/2019 7:00,0,9.2,193.66,0.00E+00,0.00E+00
2/1/2019 8:00,0,11.5,386.94,0.00E+00,6.35E+00
2/1/2019 9:00,0,12.9,536.91,0.00E+00,1.04E+01
2/1/2019 10:00,0,13.7,633.73,0.00E+00,1.86E+01
2/1/2019 11:00,0,14.6,670.83,0.00E+00,3.77E+01
2/1/2019 12:00,0,16,645.69,0.00E+00,3.65E+01
2/1/2019 13:00,0,16.8,559.78,0.00E+00,2.22E+01
2/1/2019 14:00,0,16.4,419.35,6.35E+00,1.53E+01
2/1/2019 15:00,0,16.2,233.44,1.04E+01,1.67E+01
2/1/2019 16:00,0,15.7,36.58,1.86E+01,1.51E+01
2/1/2019 17:00,0,14.7,0.02,3.77E+01,1.27E+01
2/1/2019 18:00,0,13.7,0,3.65E+01,1.54E+01
2/1/2019 19:00,0,13.3,0,2.22E+01,2.22E+00
2/1/2019 20:00,0,12.9,0,1.53E+01,4.30E+00
2/1/2019 21:00,0,12.7,0,1.67E+01,1.15E+01
2/1/2019 22:00,0,12.9,0,1.51E+01,1.33E+01
2/1/2019 23:00,0,13.4,0,1.27E+01,6.72E+00
2/2/2019 0:00,0,12.9,0,1.54E+01,3.51E+00
2/2/2019 1:00,7,12.2,0,2.22E+00,7.72E-01
2/2/2019 2:00,6,11.8,0,4.30E+00,0.00E+00
2/2/2019 3:00,6,10.8,0,1.15E+01,0.00E+00
2/2/2019 4:00,6,11.3,0,1.33E+01,0.00E+00
2/2/2019 5:00,5,10.7,0,6.72E+00,0.00E+00
2/2/2019 6:00,6,10.9,17.1,3.51E+00,0.00E+00
2/2/2019 7:00,6,10.6,197.48,7.72E-01,0.00E+00
2/2/2019 8:00,6,10.7,390.85,0.00E+00,2.99E-01
2/2/2019 9:00,6,11.7,540.97,0.00E+00,9.55E+00
2/2/2019 10:00,6,11.7,637.96,0.00E+00,2.50E+01
2/2/2019 11:00,6,11.7,675.06,0.00E+00,5.84E+01
2/2/2019 12:00,5,11.9,649.7,0.00E+00,7.02E+01
2/2/2019 13:00,4,11.6,563.77,0.00E+00,6.63E+01
2/2/2019 14:00,4,10.2,423.38,2.99E-01,4.98E+01
2/2/2019 15:00,5,10.3,237.04,9.55E+00,4.67E+01
2/2/2019 16:00,7,10.3,38.64,2.50E+01,4.20E+01
2/2/2019 17:00,7,9.8,0.04,5.84E+01,2.64E+01
2/2/2019 18:00,7,10,0,7.02E+01,9.81E+00
2/2/2019 19:00,6,9.7,0,6.63E+01,4.62E+00
2/2/2019 20:00,6,9.9,0,4.98E+01,2.90E+00
2/2/2019 21:00,6,10.3,0,4.67E+01,1.07E+00
2/2/2019 22:00,6,9.4,0,4.20E+01,4.37E+00
2/2/2019 23:00,6,9.2,0,2.64E+01,7.29E+00
2/3/2019 0:00,6,8.9,0,9.81E+00,7.53E+00
2/3/2019 1:00,6,9,0,4.62E+00,6.62E+00
2/3/2019 2:00,7,9.6,0,2.90E+00,6.62E+00
2/3/2019 3:00,7,9.7,0,1.07E+00,6.62E+00
2/3/2019 4:00,7,10,0,4.37E+00,4.54E+00
2/3/2019 5:00,7,10,0,7.29E+00,0.00E+00
2/3/2019 6:00,7,10.1,18.58,7.53E+00,0.00E+00
2/3/2019 7:00,7,10,201.5,6.62E+00,0.00E+00
2/3/2019 8:00,7,10.3,395.12,6.62E+00,0.00E+00
2/3/2019 9:00,7,10.5,545.35,6.62E+00,0.00E+00
2/3/2019 10:00,6,10.8,642.16,4.54E+00,6.02E+00
2/3/2019 11:00,6,11.6,679.42,0.00E+00,2.55E+01
2/3/2019 12:00,6,11.6,653.85,0.00E+00,2.88E+01
2/3/2019 13:00,6,11.6,567.73,0.00E+00,2.10E+01
2/3/2019 14:00,6,11.6,427.01,0.00E+00,7.80E+00
2/3/2019 15:00,6,11.6,240.44,0.00E+00,1.12E+01
2/3/2019 16:00,6,11.6,40.63,6.02E+00,5.41E+00
2/3/2019 17:00,6,11.6,0.02,2.55E+01,4.66E+00
2/3/2019 18:00,0,0,0,2.88E+01,3.49E+00
2/3/2019 19:00,0,0,0,2.10E+01,1.12E+01
2/3/2019 20:00,0,0,0,7.80E+00,9.64E+00
2/3/2019 21:00,0,0,0,1.12E+01,4.65E+00
2/3/2019 22:00,0,0,0,5.41E+00,6.34E+00
2/3/2019 23:00,0,0,0,4.66E+00,6.34E+00
2/4/2019 0:00,0,0,0,3.49E+00,6.34E+00
2/4/2019 1:00,0,0,0,1.12E+01,6.34E+00
2/4/2019 2:00,0,0,0,9.64E+00,6.34E+00
2/4/2019 3:00,0,0,0,4.65E+00,6.34E+00
2/4/2019 4:00,0,0,0,6.34E+00,6.34E+00
2/4/2019 5:00,0,0,0,6.34E+00,6.34E+00
2/4/2019 6:00,0,0,19.59,6.34E+00,6.34E+00
2/4/2019 7:00,0,0,204.53,6.34E+00,6.34E+00
2/4/2019 8:00,0,0,398.62,6.34E+00,4.52E+00
2/4/2019 9:00,0,0,549.02,6.34E+00,3.08E+00
2/4/2019 10:00,0,0,646.32,6.34E+00,3.96E+00
2/4/2019 11:00,0,0,683.58,6.34E+00,5.99E+00
2/4/2019 12:00,0,0,658.29,6.34E+00,1.43E+01
2/4/2019 13:00,0,0,572.35,6.34E+00,1.49E+01
2/4/2019 14:00,0,0,431.54,4.52E+00,1.76E+01
2/4/2019 15:00,0,0,245,3.08E+00,1.96E+01
2/4/2019 16:00,0,0,43.46,3.96E+00,2.26E+01
2/4/2019 17:00,0,0,0.03,5.99E+00,7.48E+00
2/4/2019 18:00,0,0,0,1.43E+01,1.83E+01
2/4/2019 19:00,0,0,0,1.49E+01,6.21E+00
2/4/2019 20:00,0,0,0,1.76E+01,7.67E+00
2/4/2019 21:00,0,0,0,1.96E+01,6.52E+00
2/4/2019 22:00,0,0,0,2.26E+01,2.62E+00
2/4/2019 23:00,0,0,0,7.48E+00,0.00E+00
2/5/2019 0:00,0,0,0,1.83E+01,0.00E+00
2/5/2019 1:00,0,0,0,6.21E+00,0.00E+00
2/5/2019 2:00,0,0,0,7.67E+00,0.00E+00
2/5/2019 3:00,0,0,0,6.52E+00,0.00E+00
2/5/2019 4:00,0,0,0,2.62E+00,0.00E+00
2/5/2019 5:00,0,0,0,0.00E+00,0.00E+00
2/5/2019 6:00,0,0,20.63,0.00E+00,0.00E+00
2/5/2019 7:00,0,0,207.55,0.00E+00,0.00E+00
2/5/2019 8:00,0,0,401.92,0.00E+00,0.00E+00
2/5/2019 9:00,0,0,552.67,0.00E+00,9.38E-01
2/5/2019 10:00,0,0,650.3,0.00E+00,2.23E+01
2/5/2019 11:00,0,0,687.87,0.00E+00,3.90E+01
2/5/2019 12:00,0,0,662.85,0.00E+00,4.76E+01
2/5/2019 13:00,0,0,577.11,0.00E+00,4.56E+01
2/5/2019 14:00,0,0,436.42,0.00E+00,3.35E+01
2/5/2019 15:00,0,0,249.93,9.38E-01,2.52E+01
2/5/2019 16:00,0,0,46.67,2.23E+01,1.69E+01
2/5/2019 17:00,0,0,0.03,3.90E+01,1.38E+01
2/5/2019 18:00,0,0,0,4.76E+01,2.27E+01
2/5/2019 19:00,0,0,0,4.56E+01,1.99E+01
2/5/2019 20:00,0,0,0,3.35E+01,1.52E+01
2/5/2019 21:00,0,0,0,2.52E+01,1.36E+01
2/5/2019 22:00,0,0,0,1.69E+01,1.12E+01
2/5/2019 23:00,0,0,0,1.38E+01,4.66E+00
2/6/2019 0:00,0,0,0,2.27E+01,9.89E+00
2/6/2019 1:00,0,0,0,1.99E+01,4.81E+00
2/6/2019 2:00,0,0,0,1.52E+01,3.80E+00
2/6/2019 3:00,0,0,0,1.36E+01,9.73E-01
2/6/2019 4:00,0,0,0,1.12E+01,0.00E+00
2/6/2019 5:00,0,0,0,4.66E+00,0.00E+00
2/6/2019 6:00,0,0,21.97,9.89E+00,0.00E+00
2/6/2019 7:00,0,0,210.96,4.81E+00,4.82E+00
2/6/2019 8:00,0,0,405.58,3.80E+00,5.70E+00
2/6/2019 9:00,0,0,556.63,9.73E-01,1.19E+01
2/6/2019 10:00,0,0,654.41,0.00E+00,4.69E+01
2/6/2019 11:00,0,0,692.28,0.00E+00,6.19E+01
2/6/2019 12:00,0,0,667.38,0.00E+00,6.54E+01
2/6/2019 13:00,0,0,581.5,4.82E+00,5.04E+01
2/6/2019 14:00,0,0,440.72,5.70E+00,4.47E+01
2/6/2019 15:00,0,0,254.07,1.19E+01,3.39E+01
2/6/2019 16:00,0,0,49.43,4.69E+01,3.38E+01
2/6/2019 17:00,0,0,0.04,6.19E+01,2.77E+01
2/6/2019 18:00,0,0,0,6.54E+01,1.49E+01
2/6/2019 19:00,0,0,0,5.04E+01,1.00E+01
2/6/2019 20:00,0,0,0,4.47E+01,1.13E+01
2/6/2019 21:00,0,0,0,3.39E+01,1.24E+01
2/6/2019 22:00,0,0,0,3.38E+01,1.85E+01
2/6/2019 23:00,0,0,0,2.77E+01,1.48E+01
2/7/2019 0:00,0,0,0,1.49E+01,9.06E+00
2/7/2019 1:00,0,0,0,1.00E+01,3.50E+00
2/7/2019 2:00,0,0,0,1.13E+01,2.41E+00
2/7/2019 3:00,0,0,0,1.24E+01,0.00E+00
2/7/2019 4:00,0,0,0,1.85E+01,0.00E+00
2/7/2019 5:00,0,0,0.01,1.48E+01,0.00E+00
2/7/2019 6:00,0,0,23.27,9.06E+00,0.00E+00
2/7/2019 7:00,0,0,214.16,3.50E+00,3.29E+00
2/7/2019 8:00,0,0,409.22,2.41E+00,3.34E+00
2/7/2019 9:00,0,0,560.4,0.00E+00,1.16E+00
2/7/2019 10:00,0,0,658.32,0.00E+00,2.86E+01
2/7/2019 11:00,0,13.3,696.65,0.00E+00,4.38E+01
2/7/2019 12:00,0,13.9,672.02,0.00E+00,4.79E+01
2/7/2019 13:00,0,15,586.53,3.29E+00,3.63E+01
2/7/2019 14:00,0,15.8,446.09,3.34E+00,2.13E+01
2/7/2019 15:00,0,16,259.56,1.16E+00,2.01E+01
2/7/2019 16:00,0,16.3,53.28,2.86E+01,1.61E+01
2/7/2019 17:00,0,16.1,0.04,4.38E+01,1.52E+01
2/7/2019 18:00,0,12.9,0,4.79E+01,1.36E+01
2/7/2019 19:00,0,12.3,0,3.63E+01,7.58E+00
2/7/2019 20:00,0,10.7,0,2.13E+01,7.59E+00
2/7/2019 21:00,0,9.5,0,2.01E+01,1.30E+01
2/7/2019 22:00,0,9.2,0,1.61E+01,9.72E+00
2/7/2019 23:00,0,9.3,0,1.52E+01,7.77E+00
2/8/2019 0:00,0,9.2,0,1.36E+01,0.00E+00
2/8/2019 1:00,0,8.7,0,7.58E+00,0.00E+00
2/8/2019 2:00,0,8.5,0,7.59E+00,0.00E+00
2/8/2019 3:00,0,8,0,1.30E+01,0.00E+00
2/8/2019 4:00,0,7.5,0,9.72E+00,0.00E+00
2/8/2019 5:00,0,7,0.01,7.77E+00,0.00E+00
2/8/2019 6:00,0,7.4,25.1,0.00E+00,0.00E+00
2/8/2019 7:00,0,7.3,218.33,0.00E+00,0.00E+00
2/8/2019 8:00,0,9.5,413.4,0.00E+00,3.22E-01
2/8/2019 9:00,0,12.4,564.15,0.00E+00,2.60E-01
2/8/2019 10:00,0,13.2,662.68,0.00E+00,1.57E+01
2/8/2019 11:00,0,13.8,701.13,0.00E+00,4.03E+01
2/8/2019 12:00,0,15.4,676.47,0.00E+00,6.27E+01
2/8/2019 13:00,0,16.5,590.86,0.00E+00,4.53E+01
2/8/2019 14:00,0,17,450.35,3.22E-01,3.08E+01
2/8/2019 15:00,0,16.4,263.68,2.60E-01,3.47E+01
2/8/2019 16:00,0,16.1,55.91,1.57E+01,3.63E+01
2/8/2019 17:00,0,14,0.06,4.03E+01,1.94E+01
2/8/2019 18:00,0,14,0,6.27E+01,1.70E+01
2/8/2019 19:00,0,14,0,4.53E+01,7.81E+00
2/8/2019 20:00,0,14,0,3.08E+01,8.83E+00
2/8/2019 21:00,0,14,0,3.47E+01,1.05E+01
2/8/2019 22:00,0,14,0,3.63E+01,1.45E+01
2/8/2019 23:00,0,14,0,1.94E+01,1.96E+01
2/9/2019 0:00,0,13.6,0,1.70E+01,2.76E+00
2/9/2019 1:00,0,13.6,0,7.81E+00,0.00E+00
2/9/2019 2:00,0,13.6,0,8.83E+00,0.00E+00
2/9/2019 3:00,0,13.6,0,1.05E+01,0.00E+00
2/9/2019 4:00,0,13.6,0,1.45E+01,0.00E+00
2/9/2019 5:00,0,13.6,0.01,1.96E+01,0.00E+00
2/9/2019 6:00,0,13.6,32.43,2.76E+00,0.00E+00
2/9/2019 7:00,0,13.6,233.95,0.00E+00,0.00E+00
2/9/2019 8:00,0,13.6,429.71,0.00E+00,0.00E+00
2/9/2019 9:00,0,12.3,581.75,0.00E+00,2.23E-01
2/9/2019 10:00,0,12.3,680.55,0.00E+00,2.25E+01
2/9/2019 11:00,0,12.3,718.98,0.00E+00,3.54E+01
2/9/2019 12:00,0,12.3,694.23,0.00E+00,4.24E+01
2/9/2019 13:00,0,12.3,608.21,0.00E+00,3.51E+01
2/9/2019 14:00,0,12.3,466.99,0.00E+00,2.47E+01
2/9/2019 15:00,0,12.3,279.81,2.23E-01,2.44E+01
2/9/2019 16:00,0,12.3,67.89,2.25E+01,2.62E+01
2/9/2019 17:00,0,12.3,0.1,3.54E+01,3.06E+01
2/9/2019 18:00,0,11.2,0,4.24E+01,1.13E+01
2/9/2019 19:00,0,10.5,0,3.51E+01,1.90E+01
2/9/2019 20:00,0,10.3,0,2.47E+01,1.60E+01
2/9/2019 21:00,0,10.6,0,2.44E+01,9.85E+00
2/9/2019 22:00,0,10.2,0,2.62E+01,3.23E+00
2/9/2019 23:00,0,9.6,0,3.06E+01,5.85E-01
2/10/2019 0:00,0,8.6,0,1.13E+01,2.64E+00
2/10/2019 1:00,0,9.5,0,1.90E+01,7.00E+00
2/10/2019 2:00,0,9.6,0,1.60E+01,7.00E+00
2/10/2019 3:00,0,9.5,0,9.85E+00,7.00E+00
2/10/2019 4:00,0,9,0,3.23E+00,7.00E+00
2/10/2019 5:00,3,8.5,0.01,5.85E-01,7.00E+00
2/10/2019 6:00,6,8,27.8,2.64E+00,7.00E+00
2/10/2019 7:00,0,8.3,224.7,7.00E+00,7.00E+00
2/10/2019 8:00,0,8.7,420.41,7.00E+00,7.00E+00
2/10/2019 9:00,0,10.6,572.59,7.00E+00,7.00E+00
2/10/2019 10:00,0,12.6,671.3,7.00E+00,4.46E+00
2/10/2019 11:00,0,11.1,709.99,7.00E+00,3.76E+00
2/10/2019 12:00,7,10.8,685.58,7.00E+00,5.96E+00
2/10/2019 13:00,7,10.6,599.92,7.00E+00,3.33E+00
2/10/2019 14:00,7,10.5,459.17,7.00E+00,6.78E+00
2/10/2019 15:00,6,10.6,272.45,7.00E+00,5.36E+00
2/10/2019 16:00,5,11.3,62.41,4.46E+00,4.09E+00
2/10/2019 17:00,7,10.6,0.07,3.76E+00,4.09E+00
2/10/2019 18:00,6,10,0,5.96E+00,5.45E+00
2/10/2019 19:00,0,8.9,0,3.33E+00,5.06E+00
2/10/2019 20:00,0,8.7,0,6.78E+00,1.55E+01
2/10/2019 21:00,0,8.9,0,5.36E+00,1.13E+01
2/10/2019 22:00,0,8.3,0,4.09E+00,6.37E-01
2/10/2019 23:00,0,7.8,0,4.09E+00,0.00E+00
2/11/2019 0:00,0,6.7,0,5.45E+00,2.82E+00
2/11/2019 1:00,0,7.3,0,5.06E+00,6.13E+00
2/11/2019 2:00,0,6.3,0,1.55E+01,6.13E+00
2/11/2019 3:00,0,6.1,0,1.13E+01,6.13E+00
2/11/2019 4:00,0,4.7,0,6.37E-01,6.13E+00
2/11/2019 5:00,0,5,0.01,0.00E+00,3.66E+00
2/11/2019 6:00,0,5.4,30.38,2.82E+00,0.00E+00
2/11/2019 7:00,0,5.2,229.82,6.13E+00,0.00E+00
2/11/2019 8:00,0,7.3,425.44,6.13E+00,0.00E+00
2/11/2019 9:00,0,9.4,577.43,6.13E+00,0.00E+00
2/11/2019 10:00,0,10.6,676.18,6.13E+00,2.18E+00
2/11/2019 11:00,0,11.4,714.51,3.66E+00,1.42E+00
2/11/2019 12:00,0,13.3,689.77,0.00E+00,8.71E+00
2/11/2019 13:00,0,14.5,603.67,0.00E+00,6.29E+00
2/11/2019 14:00,0,15.8,462.64,0.00E+00,9.05E+00
2/11/2019 15:00,0,15.9,275.55,0.00E+00,1.59E+01
2/11/2019 16:00,0,16.1,64.74,2.18E+00,1.26E+01
2/11/2019 17:00,0,16,0.08,1.42E+00,1.26E+01
2/11/2019 18:00,0,12.6,0,8.71E+00,1.18E+01
2/11/2019 19:00,0,11.7,0,6.29E+00,0.00E+00
2/11/2019 20:00,0,10.8,0,9.05E+00,6.34E+00
2/11/2019 21:00,0,9.6,0,1.59E+01,6.52E+00
2/11/2019 22:00,0,8.9,0,1.26E+01,6.52E+00
2/11/2019 23:00,0,8.9,0,1.26E+01,8.18E+00
2/12/2019 0:00,0,8.6,0,1.18E+01,1.22E+01
2/12/2019 1:00,0,9,0,0.00E+00,1.22E+01
2/12/2019 2:00,0,8.6,0,6.34E+00,1.22E+01
2/12/2019 3:00,0,7.8,0,6.52E+00,1.22E+01
2/12/2019 4:00,0,7.8,0,6.52E+00,1.20E+01
2/12/2019 5:00,0,7.3,0.01,8.18E+00,6.50E-01
2/12/2019 6:00,0,7,32.43,1.22E+01,0.00E+00
2/12/2019 7:00,0,7.6,233.95,1.22E+01,0.00E+00
2/12/2019 8:00,0,10.3,429.71,1.22E+01,0.00E+00
2/12/2019 9:00,0,13.7,581.75,1.22E+01,0.00E+00
2/12/2019 10:00,0,15.3,680.55,1.20E+01,1.58E+01
2/12/2019 11:00,0,17.2,718.98,6.50E-01,2.85E+01
2/12/2019 12:00,0,18,694.23,0.00E+00,3.00E+01
2/12/2019 13:00,0,19.4,608.21,0.00E+00,3.46E+01
2/12/2019 14:00,0,19.6,466.99,0.00E+00,3.13E+01
2/12/2019 15:00,0,19.3,279.81,0.00E+00,2.12E+01
2/12/2019 16:00,0,18.5,67.89,1.58E+01,1.53E+01
2/12/2019 17:00,0,17.4,0.1,2.85E+01,1.82E+01
2/12/2019 18:00,0,16.3,0,3.00E+01,3.43E+01
2/12/2019 19:00,0,15.6,0,3.46E+01,1.16E+01
2/12/2019 20:00,0,14.2,0,3.13E+01,1.70E+01
2/12/2019 21:00,0,13.9,0,2.12E+01,6.49E+00
2/12/2019 22:00,0,13.8,0,1.53E+01,6.33E+00
2/12/2019 23:00,0,13.5,0,1.82E+01,6.27E+00
2/13/2019 0:00,0,12.6,0,3.43E+01,0.00E+00
2/13/2019 1:00,0,12.3,0,1.16E+01,0.00E+00
2/13/2019 2:00,0,12,0,1.70E+01,0.00E+00
2/13/2019 3:00,0,12.4,0,6.49E+00,0.00E+00
2/13/2019 4:00,0,12.8,0,6.33E+00,0.00E+00
2/13/2019 5:00,0,12.4,0.01,6.27E+00,0.00E+00
2/13/2019 6:00,0,12.7,34.34,0.00E+00,4.95E+00
2/13/2019 7:00,0,11.8,237.29,0.00E+00,1.14E+01
2/13/2019 8:00,0,12.1,433.43,0.00E+00,1.30E+01
2/13/2019 9:00,0,13.2,585.7,0.00E+00,1.37E+01
2/13/2019 10:00,0,14.2,684.74,0.00E+00,3.98E+01
2/13/2019 11:00,0,13.9,723.42,0.00E+00,4.96E+01
2/13/2019 12:00,0,12.2,698.96,4.95E+00,6.13E+01
2/13/2019 13:00,0,11.2,612.88,1.14E+01,4.38E+01
2/13/2019 14:00,0,11.6,471.85,1.30E+01,4.46E+01
2/13/2019 15:00,0,11.4,284.62,1.37E+01,3.97E+01
2/13/2019 16:00,0,11.3,71.76,3.98E+01,5.11E+01
2/13/2019 17:00,0,10.6,0.11,4.96E+01,4.87E+01
2/13/2019 18:00,0,10.3,0,6.13E+01,1.90E+01
2/13/2019 19:00,6,9.2,0,4.38E+01,2.72E+01
2/13/2019 20:00,7,9.7,0,4.46E+01,1.61E+01
2/13/2019 21:00,7,10.4,0,3.97E+01,1.67E+01
2/13/2019 22:00,7,10.6,0,5.11E+01,2.00E+01
2/13/2019 23:00,7,11.2,0,4.87E+01,2.05E+01
2/14/2019 0:00,7,11.4,0,1.90E+01,4.73E+00
2/14/2019 1:00,6,11.6,0,2.72E+01,0.00E+00
2/14/2019 2:00,6,11.9,0,1.61E+01,0.00E+00
2/14/2019 3:00,4,12.9,0,1.67E+01,0.00E+00
2/14/2019 4:00,5,13,0,2.00E+01,0.00E+00
2/14/2019 5:00,5,13.3,0.02,2.05E+01,0.00E+00
2/14/2019 6:00,6,13.6,37.75,4.73E+00,0.00E+00
2/14/2019 7:00,6,13.8,243.15,0.00E+00,0.00E+00
2/14/2019 8:00,6,14.1,439.11,0.00E+00,0.00E+00
2/14/2019 9:00,6,14.5,591.12,0.00E+00,4.15E+00
2/14/2019 10:00,5,14.3,689.81,0.00E+00,2.99E+01
2/14/2019 11:00,4,14.6,728.11,0.00E+00,4.72E+01
2/14/2019 12:00,6,14.3,703.04,0.00E+00,5.00E+01
2/14/2019 13:00,6,14.1,616.55,0.00E+00,3.17E+01
2/14/2019 14:00,0,14.2,474.92,0.00E+00,2.09E+01
2/14/2019 15:00,0,15.4,287.12,4.15E+00,1.56E+01
2/14/2019 16:00,0,14.3,73.52,2.99E+01,2.04E+01
2/14/2019 17:00,7,13,0.13,4.72E+01,1.93E+01
2/14/2019 18:00,7,12.4,0,5.00E+01,4.08E+00
2/14/2019 19:00,0,12.2,0,3.17E+01,7.94E+00
2/14/2019 20:00,0,11.8,0,2.09E+01,9.97E+00
2/14/2019 21:00,0,11.3,0,1.56E+01,5.04E+00
2/14/2019 22:00,0,11.1,0,2.04E+01,3.44E+00
2/14/2019 23:00,0,11.1,0,1.93E+01,5.43E+00
2/15/2019 0:00,0,11.4,0,4.08E+00,6.30E+00
2/15/2019 1:00,0,11.1,0,7.94E+00,2.10E+00
2/15/2019 2:00,0,11,0,9.97E+00,4.58E-02
2/15/2019 3:00,0,10.3,0,5.04E+00,4.58E-02
2/15/2019 4:00,1,9.7,0,3.44E+00,4.58E-02
2/15/2019 5:00,0,10.2,0.02,5.43E+00,4.58E-02
2/15/2019 6:00,0,10.1,40.21,6.30E+00,4.58E-02
2/15/2019 7:00,0,9.3,247.43,2.10E+00,3.30E+00
2/15/2019 8:00,0,10.9,443.5,4.58E-02,3.20E+00
2/15/2019 9:00,0,13,595.67,4.58E-02,1.54E+00
2/15/2019 10:00,0,14.6,694.37,4.58E-02,2.82E+01
2/15/2019 11:00,0,14.8,732.61,4.58E-02,5.32E+01
2/15/2019 12:00,0,14.1,707.53,4.58E-02,5.92E+01
2/15/2019 13:00,0,13.7,620.83,3.30E+00,3.74E+01
2/15/2019 14:00,0,13.7,479.2,3.20E+00,2.78E+01
2/15/2019 15:00,7,11.4,291.33,1.54E+00,2.71E+01
2/15/2019 16:00,7,11.5,76.98,2.82E+01,2.40E+01
2/15/2019 17:00,7,11.1,0.25,5.32E+01,1.10E+01
2/15/2019 18:00,0,11.1,0,5.92E+01,3.03E+01
2/15/2019 19:00,0,11.1,0,3.74E+01,1.11E+01
2/15/2019 20:00,0,11.1,0,2.78E+01,7.79E+00
2/15/2019 21:00,0,11.1,0,2.71E+01,6.93E+00
2/15/2019 22:00,0,11.1,0,2.40E+01,9.79E+00
2/15/2019 23:00,0,11.1,0,1.10E+01,1.01E+01
2/16/2019 0:00,0,11.1,0,3.03E+01,1.59E+00
2/16/2019 1:00,0,11.1,0,1.11E+01,0.00E+00
2/16/2019 2:00,0,11.1,0,7.79E+00,0.00E+00
2/16/2019 3:00,0,11.1,0,6.93E+00,0.00E+00
2/16/2019 4:00,0,11.1,0,9.79E+00,0.00E+00
2/16/2019 5:00,0,11.1,0.18,1.01E+01,0.00E+00
2/16/2019 6:00,0,11.1,85.54,1.59E+00,0.00E+00
2/16/2019 7:00,0,11.1,307.33,0.00E+00,0.00E+00
2/16/2019 8:00,0,11,503.47,0.00E+00,0.00E+00
2/16/2019 9:00,0,11,655.53,0.00E+00,8.73E+00
2/16/2019 10:00,0,11,754.04,0.00E+00,2.58E+01
2/16/2019 11:00,0,11,791.34,0.00E+00,4.07E+01
2/16/2019 12:00,0,11,764.78,0.00E+00,4.00E+01
2/16/2019 13:00,0,11,676.28,0.00E+00,4.67E+01
2/16/2019 14:00,0,11,532.52,0.00E+00,3.94E+01
2/16/2019 15:00,0,11,343.26,8.73E+00,3.72E+01
2/16/2019 16:00,0,11,122.25,2.58E+01,3.73E+01
2/16/2019 17:00,0,11,1.04,4.07E+01,3.09E+01
2/16/2019 18:00,0,11,0,4.00E+01,1.27E+01
2/16/2019 19:00,0,11,0,4.67E+01,1.36E+01
2/16/2019 20:00,0,11,0,3.94E+01,1.64E+01
2/16/2019 21:00,0,11,0,3.72E+01,2.26E+01
2/16/2019 22:00,0,11,0,3.73E+01,1.40E+01
2/16/2019 23:00,0,11,0,3.09E+01,6.52E+00
2/17/2019 0:00,0,11,0,1.27E+01,6.01E-01
2/17/2019 1:00,0,11,0,1.36E+01,6.01E-01
2/17/2019 2:00,0,10.8,0,1.64E+01,6.01E-01
2/17/2019 3:00,0,10.8,0,2.26E+01,6.01E-01
2/17/2019 4:00,0,10.8,0,1.40E+01,6.01E-01
2/17/2019 5:00,0,10.8,0.22,6.52E+00,6.01E-01
2/17/2019 6:00,0,10.8,89.45,6.01E-01,6.01E-01
2/17/2019 7:00,0,10.8,311.96,6.01E-01,6.01E-01
2/17/2019 8:00,0,10.8,507.86,6.01E-01,6.01E-01
2/17/2019 9:00,0,10.8,660.07,6.01E-01,5.68E+00
2/17/2019 10:00,0,10.8,758.43,6.01E-01,5.67E+00
2/17/2019 11:00,0,10.8,795.73,6.01E-01,9.34E+00
2/17/2019 12:00,0,10.8,769.1,6.01E-01,3.01E+01
2/17/2019 13:00,0,10.8,680.41,6.01E-01,3.39E+01
2/17/2019 14:00,0,10.8,536.64,6.01E-01,1.39E+01
2/17/2019 15:00,0,10.6,347.43,5.68E+00,1.48E+01
2/17/2019 16:00,0,10.6,126.24,5.67E+00,2.37E+01
2/17/2019 17:00,0,10.6,1.18,9.34E+00,2.31E+01
2/17/2019 18:00,0,10.6,0,3.01E+01,5.38E+00
2/17/2019 19:00,0,10.6,0,3.39E+01,8.58E+00
2/17/2019 20:00,0,10.6,0,1.39E+01,8.77E+00
2/17/2019 21:00,0,10.6,0,1.48E+01,1.36E+01
2/17/2019 22:00,0,10.6,0,2.37E+01,1.27E+01
2/17/2019 23:00,0,10.6,0,2.31E+01,1.14E+01
2/18/2019 0:00,0,10.6,0,5.38E+00,1.39E+01
2/18/2019 1:00,0,10.6,0,8.58E+00,1.48E+01
2/18/2019 2:00,0,10.6,0,8.77E+00,1.48E+01
2/18/2019 3:00,0,10.6,0,1.36E+01,1.48E+01
2/18/2019 4:00,0,10.6,0,1.27E+01,8.97E+00
2/18/2019 5:00,0,10.6,0.27,1.14E+01,7.86E+00
2/18/2019 6:00,0,10.6,94.28,1.39E+01,7.86E+00
2/18/2019 7:00,0,10.6,317.13,1.48E+01,7.86E+00
2/18/2019 8:00,0,10.6,513.07,1.48E+01,7.86E+00
2/18/2019 9:00,0,10.6,664.89,1.48E+01,4.60E+00
2/18/2019 10:00,0,10.6,763.06,8.97E+00,2.20E+00
